user_id,recs
77,"[971195, 840102, 843898, 14025461, 997988, 892531, 908064, 900586, 1043590, 911470, 9911484, 968417, 986760, 1070538, 1043563, 1106523, 10285141, 1003188, 1126899, 9573206, 1077430, 965821, 1134294, 877498, 9396697, 1082185, 5995692, 981760, 5995609, 948670, 908531, 1137387, 972193, 5592772, 1029968, 987562, 962229, 873964, 13940278, 12781238, 991205, 9521787, 10285144, 17105257, 10457110, 12984227, 966143, 7410071, 10285373, 1057365]"
78,"[952972, 978965, 1039627, 995055, 1013321, 953134, 835098, 9573206, 1082185, 12731616, 849843, 5995609, 847789, 1003836, 1003188, 13672224, 1120085, 968932, 976998, 923746, 840361, 9420312, 1084331, 1138189, 896369, 1135768, 1088835, 1124729, 1029968, 13115903, 950098, 1052325, 1074172, 820321, 1023027, 1077066, 12731632, 989249, 946757, 895606, 12172240, 6773232, 998984, 1048325, 896465, 1094624, 1010675, 12947679, 838739, 1085637]"
79,"[1083947, 965502, 5568297, 13910611, 845705, 839806, 17329070, 5978656, 828106, 918598, 6533889, 883739, 896862, 13213604, 14050428, 6463724, 1129822, 912840, 830304, 1077166, 15972490, 918907, 8205731, 913598, 13115968, 1038721, 898466, 847344, 1070820, 15926712, 15926886, 856252, 1053733, 971165, 994685, 12130522, 1082185, 1046465, 1047393, 993466, 916993, 923746, 908531, 827180, 16219494, 906226, 947356, 9676947, 9676830, 849697]"
80,"[1132771, 993638, 13190153, 1098066, 5568378, 953561, 883404, 866211, 1029743, 1082185, 820291, 969687, 15716684, 907418, 915874, 942556, 993617, 844023, 901302, 1106073, 885441, 12947679, 868147, 1081177, 970030, 971242, 1038746, 995785, 1003188, 993804, 829823, 986947, 15972152, 829138, 951971, 919534, 933067, 978129, 853124, 13877096, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361]"
81,"[1082185, 12781725, 840361, 878996, 1096036, 909894, 920308, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177]"
82,"[12599756, 819308, 9297403, 12810464, 1084036, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
83,"[867138, 829722, 960278, 994799, 5568732, 897125, 962568, 15682961, 900802, 981760, 6463445, 5567259, 7409680, 892510, 1065045, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249]"
84,"[12810645, 5580793, 1082185, 5592931, 1029743, 903529, 876256, 828278, 889774, 12731701, 10355779, 974688, 1096810, 1080601, 849870, 8358895, 1074172, 1080414, 1123496, 1131713, 1000870, 843339, 883944, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624]"
85,"[841309, 839753, 1082185, 958567, 1022843, 1005861, 1020682, 16100266, 819840, 881443, 14025731, 6602440, 15596933, 8203851, 839419, 897954, 1038746, 1003836, 979746, 853904, 1026118, 1118533, 963502, 997309, 1097418, 913671, 1005902, 1132343, 1113588, 896862, 15926712, 859075, 15926775, 873203, 1139782, 1105769, 887691, 1065067, 943513, 12172355, 12696250, 1029372, 938596, 1077540, 1051989, 15597066, 1091158, 15716783, 1097280, 876795]"
86,"[865026, 1116020, 1009046, 6391203, 1029743, 1101174, 1054814, 878996, 844179, 1005186, 1037863, 896292, 910255, 9245106, 879689, 863505, 1048462, 951590, 1133018, 965331, 866227, 867668, 825180, 1132464, 961554, 1032631, 894236, 823646, 13906634, 1086713, 1048445, 866488, 5995778, 15597005, 1072576, 939097, 16809593, 5564569, 5564199, 5995474, 9487340, 1117616, 15512148, 1069306, 1082185, 6534178, 1029743, 995242, 1106523, 981760]"
87,"[1079528, 1018364, 13381584, 894503, 1028657, 13417954, 15568874, 5563774, 1048257, 955240, 6391089, 1008820, 1018177, 8068381, 1030755, 13073133, 1064207, 840495, 976293, 941427, 5568447, 10341708, 950849, 13416358, 12811006, 15597065, 835223, 949653, 1005967, 924911, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656]"
88,"[12301405, 834117, 1126252, 1082185, 1082990, 972569, 854405, 909268, 915041, 860776, 1096036, 908346, 1070820, 6391436, 826249, 6534178, 929018, 862070, 7025203, 951190, 897125, 927191, 872729, 963835, 1076056, 1011876, 1084310, 1051211, 909894, 1034686, 15926712, 968687, 908504, 908213, 898212, 862349, 953476, 976998, 1015826, 973889, 957013, 1084331, 873627, 873203, 1048462, 840361, 1135768, 961554, 843346, 822785]"
89,"[1055863, 956995, 9879409, 12781501, 878910, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
90,"[986912, 1082185, 914077, 955012, 856519, 1035600, 942299, 880438, 1078652, 6424464, 1008546, 951761, 1088775, 862535, 840890, 1135552, 1069899, 947312, 1018780, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186]"
91,"[6534178, 913785, 14106445, 989275, 1000148, 1082185, 1075637, 1043128, 1056746, 1029743, 873203, 859075, 1022097, 1046339, 1128955, 910964, 854483, 9831557, 1024833, 838637, 962343, 1109014, 1134732, 7433029, 972342, 13007507, 968882, 990814, 9446520, 10285073, 896923, 1126528, 940804, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554]"
92,"[899624, 1055646, 962568, 1037863, 824005, 1113111, 995785, 1058997, 845208, 1070702, 848071, 1049822, 13133557, 1008316, 932503, 10285141, 996114, 869177, 1096643, 1126746, 9547021, 6424447, 6396566, 6552318, 1051288, 15630134, 1001675, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899]"
94,"[994953, 1108689, 12604267, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476]"
95,"[919157, 13190153, 10285243, 1033707, 17104444, 15506577, 943513, 13671963, 10285144, 917384, 995134, 996851, 848015, 17105257, 12810391, 998444, 1081853, 835236, 941741, 5568489, 5585701, 985427, 849843, 1029743, 983584, 1127825, 991575, 833025, 857503, 899624, 1127264, 908846, 9364200, 855229, 1044895, 1035843, 821083, 995242, 923746, 903325, 962568, 12456256, 908531, 1020682, 1116821, 1042907, 15573274, 6534480, 8090521, 940731]"
97,"[6534178, 6533765, 1026118, 995785, 1055646, 5583547, 1107661, 1075368, 880888, 835618, 927291, 845208, 6034857, 5582789, 5586642, 1111072, 5585635, 12731430, 979707, 5584620, 1094308, 1021116, 1131550, 5585727, 1018769, 1120443, 1076875, 891961, 981760, 938700, 995896, 921744, 1134810, 957013, 982493, 997988, 944139, 990797, 962229, 1030819, 822407, 907014, 1096036, 833025, 860975, 965719, 1013321, 927191, 1026346, 995242]"
98,"[840361, 913202, 7440663, 16729415, 1082185, 1128647, 909714, 862349, 953476, 976998, 878302, 1070820, 960984, 940631, 928049, 9526430, 12670071, 978974, 1053754, 942088, 1012913, 838733, 15972298, 821344, 851057, 12810645, 902396, 847241, 879948, 1091858, 12648967, 5995596, 966103, 953104, 961313, 868319, 1015974, 1053985, 1002130, 15452607, 877498, 15452883, 12262955, 961447, 1089457, 9859133, 1137483, 9707078, 838097, 15973289]"
99,"[17104598, 9878622, 979022, 12301100, 9705473, 1098066, 1036501, 1062966, 885307, 1005609, 1073150, 12782182, 878775, 942341, 916487, 999563, 15927049, 1118244, 1020404, 12811993, 7168286, 12781498, 922651, 1020962, 7154535, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075]"
101,"[1112560, 887138, 1079820, 970605, 6534178, 828143, 1071343, 954363, 994262, 12524925, 1013187, 1079987, 864143, 1124507, 973861, 1013321, 1026094, 6533765, 12731432, 822936, 1118533, 862349, 5569230, 909894, 852864, 914190, 1019078, 1125199, 5569845, 13416351, 986760, 951590, 5569471, 1106523, 10312139, 1055168, 12811993, 1082185, 6533293, 865026, 1133018, 7409880, 1136237, 1121360, 1027773, 910309, 13910795, 929410, 870547, 866227]"
103,"[908531, 997096, 1024629, 12301404, 839147, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
104,"[995242, 908489, 930917, 1132280, 908846, 979707, 850841, 1117336, 890612, 909894, 1082185, 1029743, 5568378, 880253, 845774, 892531, 961554, 1071342, 838186, 8090537, 840361, 960732, 1085476, 8090536, 8090509, 12301109, 861792, 1110572, 5569327, 15926927, 833025, 1081177, 1024306, 919534, 974108, 892844, 859010, 1092446, 844179, 914190, 1110764, 5569471, 837569, 1071554, 908064, 1098844, 1029968, 962568, 5569230, 839238]"
105,"[854405, 9836903, 12302069, 1003421, 1004906, 1043095, 6463658, 9527487, 897413, 831815, 12810393, 961554, 1017201, 909894, 1119761, 995242, 850614, 845774, 1077410, 833723, 969836, 7025326, 7025250, 1040371, 15571171, 982955, 919596, 10251745, 1110292, 992786, 8019649, 6534074, 6391381, 1125199, 848561, 991999, 1134161, 1089766, 1096727, 1027773, 953339, 8067128, 13512060, 1015731, 1054654, 9837807, 10250438, 926900, 6773108, 13417502]"
106,"[1044759, 1126252, 6534178, 1000586, 976065, 862349, 1070076, 962568, 916122, 1071277, 961620, 1082185, 993466, 995785, 1048833, 985579, 1026586, 1005274, 12171656, 892978, 861792, 1104604, 942556, 13876835, 1113274, 13213075, 1131310, 963036, 13071586, 872755, 849809, 821825, 1109014, 5563693, 876907, 985716, 998444, 976214, 1064908, 5565453, 985999, 1113900, 1134882, 842995, 1135971, 1047769, 835279, 1025911, 959623, 7168293]"
108,"[1127831, 1022254, 1135476, 1082185, 962274, 1009046, 1113141, 16809431, 863802, 1011457, 996123, 941734, 920041, 1102456, 828114, 977854, 865392, 836762, 1060418, 1074362, 13213342, 13213563, 9553048, 9553335, 902037, 970158, 960170, 5566752, 12263265, 1091507, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656]"
109,"[1082185, 880150, 829323, 1097418, 832001, 907014, 916122, 862682, 961554, 840361, 955075, 986947, 822346, 1058997, 15571171, 953476, 847521, 9836460, 1070803, 1089025, 919535, 1040935, 868971, 830795, 889731, 872461, 825343, 915987, 9527593, 15717071, 1125891, 1076366, 1103975, 927265, 10456370, 1139058, 10456346, 1041984, 1003629, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746]"
110,"[1075707, 977654, 1044655, 9832160, 948086, 1135476, 1046465, 17330255, 900697, 928749, 13511493, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531]"
111,"[916122, 1058997, 15972518, 840601, 1130832, 6555395, 16096969, 943513, 13381648, 1117548, 1079338, 827024, 13130949, 1037943, 6424050, 831470, 969974, 1106198, 926900, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186]"
112,"[1136257, 933835, 6534178, 958700, 9836752, 846830, 1065941, 844697, 5566697, 952376, 5572133, 964106, 857262, 1105615, 9932248, 1087966, 835280, 8181552, 6978916, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186]"
113,"[987480, 939442, 15511891, 970202, 864279, 992730, 9878513, 1131321, 13115161, 908064, 1004001, 1043590, 1138125, 9677366, 1110793, 1042907, 845262, 927191, 909268, 894447, 8090440, 827261, 923528, 7025326, 1007244, 1041259, 917384, 1101706, 892314, 916122, 878996, 1051516, 1070820, 999104, 5568378, 1033142, 827180, 969836, 6534178, 1087231, 860439, 851676, 976199, 1031864, 880253, 1004906, 904236, 968774, 953320, 6034857]"
114,"[5568489, 919596, 1134161, 833715, 1029743, 883404, 5585635, 823721, 845319, 5585735, 1015597, 1107973, 13417048, 917438, 1004457, 916122, 1127863, 13417846, 968214, 904812, 823915, 13512668, 1108296, 1022654, 870403, 949510, 935770, 6391148, 9522453, 829456, 970710, 1087851, 6443332, 1033887, 1005820, 16219167, 9296795, 889994, 1090410, 1064299, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361]"
115,"[12188583, 12263234, 983584, 1018789, 12188045, 1115095, 861886, 1123022, 979728, 1055898, 1076056, 914190, 968627, 1093966, 822346, 963971, 1106523, 6534178, 1008677, 13986274, 913210, 1027168, 1034686, 862139, 981760, 865330, 849843, 930917, 1128016, 1010681, 13987327, 845208, 973086, 13115751, 1055646, 1099468, 1058997, 908531, 862349, 971660, 976998, 898212, 1077359, 892531, 990688, 843756, 1132280, 828143, 10312139, 984018]"
116,"[1089381, 851226, 1110142, 914190, 938700, 1013321, 889774, 1071939, 1037863, 5569230, 5569471, 979707, 959856, 1111927, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997]"
117,"[1082185, 979707, 976065, 1052912, 862349, 1056651, 1041796, 951590, 852182, 873627, 8290587, 992542, 910439, 899682, 1119761, 1015612, 882496, 920002, 973693, 1125948, 934639, 1036743, 16058672, 1029737, 1123621, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075]"
118,"[13381584, 12428210, 915617, 1081421, 1083043, 1082310, 1135460, 1041459, 972456, 1068719, 909894, 967395, 1082185, 1027168, 849843, 893018, 13911564, 860776, 995785, 1135476, 1100125, 862308, 909268, 1006184, 9803601, 1031923, 918335, 1058997, 5995596, 1098844, 973916, 939346, 1048893, 943858, 1003178, 935968, 835424, 835864, 6534178, 1030182, 1054945, 877337, 1083230, 959022, 966695, 966014, 878157, 1041984, 856922, 15716608]"
119,"[995639, 15573378, 8293382, 877803, 835511, 825625, 862434, 1118600, 1002850, 1032856, 15863737, 1042438, 1134161, 13095622, 845208, 861272, 15596542, 976199, 1001266, 979792, 950557, 995242, 908531, 1011645, 1077555, 10285144, 1043128, 12301404, 908846, 981760, 840102, 932182, 1076056, 869728, 1136397, 7166865, 859440, 15716675, 990865, 948232, 845715, 847738, 5568197, 825180, 960551, 13115810, 975974, 983858, 13510934, 1113651]"
120,"[1007136, 1082311, 7166839, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476]"
121,"[1029743, 847982, 899624, 8090537, 6534178, 6533765, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349]"
122,"[940947, 870547, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690]"
123,"[896617, 1130763, 1007512, 1056509, 981760, 890610, 8090532, 1044078, 13506200, 1005186, 1020682, 1009969, 1100856, 869755, 993466, 1032950, 979022, 12946257, 1029743, 849843, 1031864, 1007191, 1081944, 1083840, 1065955, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075]"
124,"[850562, 957063, 892531, 15596469, 15596389, 985808, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349]"
125,"[834117, 1044805, 847270, 8358946, 854502, 1104343, 1029743, 1054262, 1061220, 868764, 1092026, 844165, 1036501, 1056651, 999104, 960984, 880530, 890689, 1105301, 15972074, 10149640, 834435, 6534178, 1121694, 867668, 894968, 923673, 9526892, 949242, 929730, 1139634, 9296778, 1110263, 978382, 6424465, 1045069, 826784, 1077656, 15926798, 15741298, 1128422, 6546066, 917616, 15741296, 842409, 5579981, 994409, 5978656, 9655380, 13512457]"
